State,State Name,County,NAICS3,Employees,Avg Weekly Pay,Establishments,WHD Office Name,Industry
CA,California,Sacramento County,488,1686,804,118,Sacramento,Support Activities for Transportation
CA,California,San Benito County,488,0,0,4,San Francisco,Support Activities for Transportation
CA,California,San Bernardino County,488,4405,809,272,West Covina,Support Activities for Transportation
CA,California,San Diego County,488,6180,847,450,San Diego,Support Activities for Transportation
CA,California,San Francisco County,488,1032,922,75,San Francisco,Support Activities for Transportation
CA,California,San Joaquin County,488,964,725,100,Sacramento,Support Activities for Transportation
CA,California,San Luis Obispo County,488,149,785,27,Los Angeles,Support Activities for Transportation
CA,California,San Mateo County,488,5436,926,281,San Francisco,Support Activities for Transportation
CA,California,Santa Barbara County,488,288,1229,36,Los Angeles,Support Activities for Transportation
CA,California,Santa Clara County,488,1552,880,131,San Francisco,Support Activities for Transportation
CA,California,Santa Cruz County,488,230,788,25,San Francisco,Support Activities for Transportation
CA,California,Shasta County,488,138,609,21,Sacramento,Support Activities for Transportation
CA,California,Siskiyou County,488,18,462,7,Sacramento,Support Activities for Transportation
CA,California,Solano County,488,522,742,47,Sacramento,Support Activities for Transportation
CA,California,Sonoma County,488,320,748,44,San Francisco,Support Activities for Transportation
CA,California,Stanislaus County,488,581,956,50,Sacramento,Support Activities for Transportation
CA,California,Sutter County,488,0,0,11,Sacramento,Support Activities for Transportation
CA,California,Tehama County,488,20,554,5,Sacramento,Support Activities for Transportation
CA,California,Tulare County,488,222,904,44,Sacramento,Support Activities for Transportation
CA,California,Tuolumne County,488,0,0,7,Sacramento,Support Activities for Transportation
CA,California,Ventura County,488,1149,615,75,Los Angeles,Support Activities for Transportation
CA,California,Yolo County,488,500,715,40,Sacramento,Support Activities for Transportation
CA,California,Yuba County,488,32,606,9,Sacramento,Support Activities for Transportation
CA,California,Alameda County,492,6021,738,99,San Francisco,Couriers and Messengers
CA,California,Butte County,492,230,825,9,Sacramento,Couriers and Messengers
CA,California,Calaveras County,492,0,0,2,Sacramento,Couriers and Messengers
CA,California,Contra Costa County,492,0,0,32,San Francisco,Couriers and Messengers
CA,California,Del Norte County,492,0,0,2,San Francisco,Couriers and Messengers
CA,California,El Dorado County,492,0,0,7,Sacramento,Couriers and Messengers
CA,California,Fresno County,492,1334,823,36,Sacramento,Couriers and Messengers
CA,California,Humboldt County,492,167,744,15,San Francisco,Couriers and Messengers
CA,California,Imperial County,492,224,647,7,San Diego,Couriers and Messengers
CA,California,Inyo County,492,32,1038,4,Sacramento,Couriers and Messengers
CA,California,Kern County,492,623,805,26,Sacramento,Couriers and Messengers
CA,California,Kings County,492,0,0,2,Sacramento,Couriers and Messengers
CA,California,Lake County,492,0,0,1,Sacramento,Couriers and Messengers
CA,California,Lassen County,492,0,0,1,Sacramento,Couriers and Messengers
CA,California,Los Angeles County,492,20242,832,481,Los Angeles,Couriers and Messengers
CA,California,Madera County,492,0,0,1,Sacramento,Couriers and Messengers
CA,California,Marin County,492,233,856,10,San Francisco,Couriers and Messengers
CA,California,Mendocino County,492,0,0,7,San Francisco,Couriers and Messengers
CA,California,Merced County,492,0,0,2,Sacramento,Couriers and Messengers
CA,California,Modoc County,492,0,0,2,Sacramento,Couriers and Messengers
CA,California,Monterey County,492,345,887,15,San Francisco,Couriers and Messengers
CA,California,Napa County,492,0,0,3,San Francisco,Couriers and Messengers
CA,California,Nevada County,492,0,0,3,Sacramento,Couriers and Messengers
CA,California,Orange County,492,4931,871,115,San Diego,Couriers and Messengers
CA,California,Placer County,492,0,0,12,Sacramento,Couriers and Messengers
CA,California,Plumas County,492,0,0,2,Sacramento,Couriers and Messengers
CA,California,Riverside County,492,1299,894,68,West Covina,Couriers and Messengers
CA,California,Sacramento County,492,2832,576,76,Sacramento,Couriers and Messengers
CA,California,San Benito County,492,0,0,1,San Francisco,Couriers and Messengers
CA,California,San Bernardino County,492,7451,844,79,West Covina,Couriers and Messengers
CA,California,San Diego County,492,4342,758,150,San Diego,Couriers and Messengers
CA,California,San Francisco County,492,1415,1117,44,San Francisco,Couriers and Messengers
CA,California,San Joaquin County,492,813,680,26,Sacramento,Couriers and Messengers
CA,California,San Luis Obispo County,492,285,816,10,Los Angeles,Couriers and Messengers
CA,California,San Mateo County,492,2839,739,68,San Francisco,Couriers and Messengers
CA,California,Santa Barbara County,492,527,786,18,Los Angeles,Couriers and Messengers
CA,California,Santa Clara County,492,2573,811,61,San Francisco,Couriers and Messengers
CA,California,Santa Cruz County,492,304,756,11,San Francisco,Couriers and Messengers
CA,California,Shasta County,492,273,878,12,Sacramento,Couriers and Messengers
CA,California,Siskiyou County,492,0,0,3,Sacramento,Couriers and Messengers
CA,California,Solano County,492,427,611,16,Sacramento,Couriers and Messengers
CA,California,Sonoma County,492,639,824,19,San Francisco,Couriers and Messengers
CA,California,Stanislaus County,492,382,901,16,Sacramento,Couriers and Messengers
CA,California,Sutter County,492,0,0,1,Sacramento,Couriers and Messengers
CA,California,Trinity County,492,0,0,2,Sacramento,Couriers and Messengers
CA,California,Tulare County,492,0,0,13,Sacramento,Couriers and Messengers
CA,California,Ventura County,492,871,765,35,Los Angeles,Couriers and Messengers
CA,California,Yolo County,492,0,0,8,Sacramento,Couriers and Messengers
CA,California,Yuba County,492,0,0,1,Sacramento,Couriers and Messengers
CA,California,Alameda County,493,2049,1145,101,San Francisco,Warehousing and Storage
CA,California,Butte County,493,0,0,4,Sacramento,Warehousing and Storage
CA,California,Colusa County,493,0,0,9,Sacramento,Warehousing and Storage
CA,California,Contra Costa County,493,470,1027,22,San Francisco,Warehousing and Storage
CA,California,El Dorado County,493,0,0,5,Sacramento,Warehousing and Storage
CA,California,Fresno County,493,876,1012,43,Sacramento,Warehousing and Storage
CA,California,Glenn County,493,0,0,3,Sacramento,Warehousing and Storage
CA,California,Humboldt County,493,0,0,2,San Francisco,Warehousing and Storage
CA,California,Imperial County,493,155,643,16,San Diego,Warehousing and Storage
CA,California,Kern County,493,2103,829,25,Sacramento,Warehousing and Storage
CA,California,Kings County,493,165,753,5,Sacramento,Warehousing and Storage
CA,California,Los Angeles County,493,15429,893,497,Los Angeles,Warehousing and Storage
CA,California,Marin County,493,0,0,4,San Francisco,Warehousing and Storage
CA,California,Mariposa County,493,0,0,2,Sacramento,Warehousing and Storage
CA,California,Mendocino County,493,0,0,1,San Francisco,Warehousing and Storage
CA,California,Merced County,493,0,0,3,Sacramento,Warehousing and Storage
CA,California,Monterey County,493,505,903,25,San Francisco,Warehousing and Storage
CA,California,Napa County,493,470,901,32,San Francisco,Warehousing and Storage
CA,California,Nevada County,493,0,0,4,Sacramento,Warehousing and Storage
CA,California,Orange County,493,5185,856,112,San Diego,Warehousing and Storage
CA,California,Placer County,493,0,0,17,Sacramento,Warehousing and Storage
CA,California,Riverside County,493,11699,769,107,West Covina,Warehousing and Storage
CA,California,Sacramento County,493,0,0,71,Sacramento,Warehousing and Storage
CA,California,San Benito County,493,0,0,4,San Francisco,Warehousing and Storage
CA,California,San Bernardino County,493,19913,727,301,West Covina,Warehousing and Storage
CA,California,San Diego County,493,1958,991,92,San Diego,Warehousing and Storage
CA,California,San Francisco County,493,0,0,10,San Francisco,Warehousing and Storage
CA,California,San Joaquin County,493,7667,762,79,Sacramento,Warehousing and Storage
CA,California,San Luis Obispo County,493,0,0,9,Los Angeles,Warehousing and Storage
CA,California,San Mateo County,493,365,893,23,San Francisco,Warehousing and Storage
CA,California,Santa Barbara County,493,74,739,10,Los Angeles,Warehousing and Storage
CA,California,Santa Clara County,493,0,0,39,San Francisco,Warehousing and Storage
CA,California,Santa Cruz County,493,182,683,12,San Francisco,Warehousing and Storage
CA,California,Shasta County,493,0,0,6,Sacramento,Warehousing and Storage
CA,California,Siskiyou County,493,0,0,1,Sacramento,Warehousing and Storage
CA,California,Solano County,493,0,0,18,Sacramento,Warehousing and Storage
CA,California,Sonoma County,493,312,818,16,San Francisco,Warehousing and Storage
CA,California,Stanislaus County,493,2027,914,26,Sacramento,Warehousing and Storage
CA,California,Sutter County,493,29,756,5,Sacramento,Warehousing and Storage
CA,California,Tehama County,493,0,0,4,Sacramento,Warehousing and Storage
CA,California,Tulare County,493,2550,709,29,Sacramento,Warehousing and Storage
CA,California,Ventura County,493,311,1134,21,Los Angeles,Warehousing and Storage
CA,California,Yolo County,493,2106,808,26,Sacramento,Warehousing and Storage
CA,California,Yuba County,493,0,0,4,Sacramento,Warehousing and Storage
CA,California,Alameda County,511,7334,2573,201,San Francisco,Publishing Industries (except Internet)
CA,California,Alpine County,511,0,0,1,Sacramento,Publishing Industries (except Internet)
CA,California,Amador County,511,30,528,4,Sacramento,Publishing Industries (except Internet)
CA,California,Butte County,511,354,1037,12,Sacramento,Publishing Industries (except Internet)
CA,California,Calaveras County,511,0,0,3,Sacramento,Publishing Industries (except Internet)
CA,California,Colusa County,511,0,0,1,Sacramento,Publishing Industries (except Internet)
CA,California,Contra Costa County,511,1101,1717,94,San Francisco,Publishing Industries (except Internet)
CA,California,Del Norte County,511,0,0,1,San Francisco,Publishing Industries (except Internet)
CA,California,El Dorado County,511,0,0,18,Sacramento,Publishing Industries (except Internet)
CA,California,Fresno County,511,645,951,23,Sacramento,Publishing Industries (except Internet)
CA,California,Humboldt County,511,0,0,10,San Francisco,Publishing Industries (except Internet)
CA,California,Imperial County,511,0,0,2,San Diego,Publishing Industries (except Internet)
CA,California,Inyo County,511,0,0,1,Sacramento,Publishing Industries (except Internet)
CA,California,Kern County,511,382,998,28,Sacramento,Publishing Industries (except Internet)
CA,California,Kings County,511,0,0,2,Sacramento,Publishing Industries (except Internet)
CA,California,Lake County,511,0,0,2,Sacramento,Publishing Industries (except Internet)
CA,California,Lassen County,511,0,0,1,Sacramento,Publishing Industries (except Internet)
CA,California,Los Angeles County,511,19003,2829,780,Los Angeles,Publishing Industries (except Internet)
CA,California,Madera County,511,0,0,3,Sacramento,Publishing Industries (except Internet)
CA,California,Marin County,511,0,0,85,San Francisco,Publishing Industries (except Internet)
CA,California,Mariposa County,511,0,0,2,Sacramento,Publishing Industries (except Internet)
CA,California,Mendocino County,511,64,556,7,San Francisco,Publishing Industries (except Internet)
CA,California,Merced County,511,0,0,2,Sacramento,Publishing Industries (except Internet)
CA,California,Modoc County,511,0,0,1,Sacramento,Publishing Industries (except Internet)
CA,California,Mono County,511,0,0,4,Sacramento,Publishing Industries (except Internet)
CA,California,Monterey County,511,339,1061,26,San Francisco,Publishing Industries (except Internet)
CA,California,Napa County,511,188,1041,11,San Francisco,Publishing Industries (except Internet)
CA,California,Nevada County,511,92,931,9,Sacramento,Publishing Industries (except Internet)
CA,California,Orange County,511,11657,1889,341,San Diego,Publishing Industries (except Internet)
CA,California,Placer County,511,0,0,33,Sacramento,Publishing Industries (except Internet)
CA,California,Plumas County,511,0,0,4,Sacramento,Publishing Industries (except Internet)
CA,California,Riverside County,511,1086,900,71,West Covina,Publishing Industries (except Internet)
CA,California,Sacramento County,511,1980,1464,70,Sacramento,Publishing Industries (except Internet)
CA,California,San Benito County,511,0,0,1,San Francisco,Publishing Industries (except Internet)
CA,California,San Bernardino County,511,0,0,72,West Covina,Publishing Industries (except Internet)
CA,California,San Diego County,511,11220,1837,338,San Diego,Publishing Industries (except Internet)
CA,California,San Francisco County,511,11793,4141,331,San Francisco,Publishing Industries (except Internet)
CA,California,San Joaquin County,511,580,956,20,Sacramento,Publishing Industries (except Internet)
CA,California,San Luis Obispo County,511,427,1077,26,Los Angeles,Publishing Industries (except Internet)
CA,California,San Mateo County,511,18817,3364,178,San Francisco,Publishing Industries (except Internet)
CA,California,Santa Barbara County,511,1929,1833,40,Los Angeles,Publishing Industries (except Internet)
CA,California,Santa Clara County,511,34277,4057,434,San Francisco,Publishing Industries (except Internet)
CA,California,Santa Cruz County,511,479,1531,42,San Francisco,Publishing Industries (except Internet)
CA,California,Shasta County,511,147,605,11,Sacramento,Publishing Industries (except Internet)
CA,California,Sierra County,511,0,0,1,Sacramento,Publishing Industries (except Internet)
CA,California,Siskiyou County,511,0,0,4,Sacramento,Publishing Industries (except Internet)
